word,wlen,firsttime,totaltime
on ,3,20.333333333333332,20.333333333333332
the ,4,238.88888888888889,346.6666666666667
pretext ,8,245.66666666666666,516.3333333333334
of ,3,73.22222222222223,73.22222222222223
being ,6,309.1111111111111,434.44444444444446
a ,2,61.0,61.0
second ,7,138.66666666666666,138.66666666666666
cousin ,7,232.11111111111111,344.22222222222223
or ,3,67.11111111111111,67.11111111111111
something ,10,211.66666666666666,635.3333333333334
of ,3,87.88888888888889,135.88888888888889
though ,7,324.55555555555554,562.2222222222222
she ,4,174.55555555555554,210.33333333333334
didn't ,7,184.88888888888889,266.3333333333333
seem ,5,202.33333333333334,272.3333333333333
particularly ,13,230.88888888888889,536.7777777777778
keen ,5,117.55555555555556,144.55555555555554
to ,3,106.0,106.0
acknowledge ,12,162.11111111111111,567.3333333333334
the ,4,106.55555555555556,163.44444444444446
relationship. ,14,157.33333333333334,501.0
The ,4,190.66666666666666,268.22222222222223
fellow ,7,224.22222222222223,435.3333333333333
is ,3,88.77777777777777,104.0
an ,3,153.66666666666666,213.88888888888889
absolute ,9,216.88888888888889,578.5555555555555
"outsider, ",10,233.66666666666666,435.44444444444446
anyone ,7,278.77777777777777,313.8888888888889
can ,4,132.55555555555554,164.66666666666666
see ,4,89.88888888888889,89.88888888888889
that. ,6,200.88888888888889,386.44444444444446
He's ,5,167.22222222222223,205.55555555555554
got ,4,218.66666666666666,294.8888888888889
a ,2,39.666666666666664,39.666666666666664
great ,6,315.44444444444446,443.22222222222223
black ,6,206.33333333333334,405.6666666666667
"beard, ",7,269.6666666666667,291.0
and ,4,60.111111111111114,92.33333333333333
wears ,6,218.44444444444446,356.44444444444446
patent ,7,210.88888888888889,471.1111111111111
leather ,8,225.66666666666666,538.6666666666666
boots ,6,170.0,183.88888888888889
in ,3,146.55555555555554,185.66666666666666
all ,4,123.33333333333333,147.11111111111111
weathers! ,10,209.77777777777777,402.8888888888889
