word,wlen,firsttime,totaltime
of ,3,205.33333333333334,223.33333333333334
a ,2,54.44444444444444,72.77777777777777
violence ,9,242.44444444444446,299.22222222222223
terrible ,9,249.22222222222223,453.8888888888889
to ,3,49.0,139.22222222222223
behold. ,8,189.66666666666666,245.33333333333334
Everything ,11,229.55555555555554,492.6666666666667
was ,4,78.22222222222223,90.77777777777777
confusion. ,11,199.0,399.22222222222223
We ,3,46.55555555555556,46.55555555555556
round ,6,253.33333333333334,425.44444444444446
"her, ",5,84.33333333333333,105.55555555555556
powerless ,10,265.55555555555554,513.4444444444445
to ,3,80.77777777777777,80.77777777777777
help ,5,242.44444444444446,242.44444444444446
or ,3,101.0,127.11111111111111
alleviate. ,11,179.66666666666666,475.1111111111111
A ,2,32.55555555555556,59.44444444444444
final ,6,202.77777777777777,354.8888888888889
convulsion ,11,229.44444444444446,434.22222222222223
lifted ,7,238.88888888888889,308.0
her ,4,108.88888888888889,159.22222222222223
from ,5,169.88888888888889,187.0
the ,4,84.33333333333333,137.66666666666666
"bed, ",5,83.11111111111111,83.11111111111111
until ,6,129.88888888888889,129.88888888888889
she ,4,90.0,125.44444444444444
appeared ,9,199.66666666666666,274.22222222222223
to ,3,90.22222222222223,175.55555555555554
rest ,5,188.33333333333334,283.55555555555554
upon ,5,159.77777777777777,193.22222222222223
her ,4,88.0,147.0
head ,5,201.22222222222223,236.55555555555554
and ,4,169.66666666666666,201.11111111111111
her ,4,165.88888888888889,283.3333333333333
"heels, ",7,138.22222222222223,158.44444444444446
with ,5,268.3333333333333,343.0
her ,4,209.22222222222223,268.8888888888889
body ,5,90.88888888888889,115.0
arched ,7,303.1111111111111,412.8888888888889
in ,3,71.66666666666667,71.66666666666667
an ,3,42.666666666666664,42.666666666666664
extraordinary ,14,259.6666666666667,485.22222222222223
manner. ,8,222.44444444444446,268.44444444444446
In ,3,73.88888888888889,104.77777777777777
vain ,5,253.44444444444446,329.44444444444446
Mary ,5,192.77777777777777,273.1111111111111
and ,4,192.88888888888889,262.1111111111111
John ,5,115.44444444444444,201.11111111111111
tried ,6,163.77777777777777,279.1111111111111
to ,3,144.33333333333334,174.11111111111111
administer ,11,221.33333333333334,480.55555555555554
more ,5,124.77777777777777,262.0
brandy. ,8,155.0,211.11111111111111
The ,4,47.888888888888886,47.888888888888886
moments ,8,189.0,348.44444444444446
flew. ,6,167.44444444444446,190.33333333333334
Again ,6,237.0,282.6666666666667
the ,4,125.0,141.22222222222223
body ,5,189.33333333333334,263.8888888888889
arched ,7,129.77777777777777,129.77777777777777
itself ,7,201.66666666666666,299.6666666666667
in ,3,15.777777777777779,15.777777777777779
that ,5,116.22222222222223,134.33333333333334
peculiar ,9,209.33333333333334,462.22222222222223
fashion. ,9,191.88888888888889,255.33333333333334
At ,3,150.22222222222223,174.55555555555554
that ,5,63.77777777777778,63.77777777777778
"moment, ",8,162.77777777777777,162.77777777777777
Dr. ,4,35.888888888888886,35.888888888888886
pushed ,7,217.66666666666666,314.1111111111111
his ,4,147.22222222222223,226.66666666666666
way ,4,246.22222222222223,276.3333333333333
authoritatively ,16,216.55555555555554,515.1111111111111
into ,5,137.11111111111111,173.22222222222223
the ,4,56.77777777777778,56.77777777777778
room. ,6,92.88888888888889,113.66666666666667
For ,4,82.0,169.11111111111111
one ,4,94.22222222222223,127.44444444444444
instant ,8,184.22222222222223,292.1111111111111
he ,3,114.22222222222223,132.88888888888889
stopped ,8,244.0,437.44444444444446
"dead, ",6,166.44444444444446,315.55555555555554
staring ,8,226.77777777777777,418.0
at ,3,42.22222222222222,42.22222222222222
the ,4,149.22222222222223,172.0
figure ,7,159.44444444444446,197.66666666666666
on ,3,64.88888888888889,64.88888888888889
the ,4,136.11111111111111,136.11111111111111
"bed, ",5,111.44444444444444,111.44444444444444
"and, ",5,113.33333333333333,139.77777777777777
at ,3,141.55555555555554,143.88888888888889
the ,4,123.33333333333333,166.44444444444446
same ,5,90.11111111111111,104.77777777777777
"instant, ",9,157.0,358.44444444444446
Mrs. ,5,145.55555555555554,204.11111111111111
cried ,6,233.0,233.0
out ,4,36.22222222222222,48.0
in ,3,152.55555555555554,152.55555555555554
a ,2,34.77777777777778,34.77777777777778
strangled ,10,234.88888888888889,277.44444444444446
"voice, ",7,133.44444444444446,133.44444444444446
her ,4,108.22222222222223,108.22222222222223
eyes ,5,224.77777777777777,283.1111111111111
fixed ,6,149.55555555555554,252.22222222222223
on ,3,93.0,93.0
the ,4,37.333333333333336,50.77777777777778
doctor: ,8,210.88888888888889,358.77777777777777
Then ,5,188.0,232.88888888888889
she ,4,139.11111111111111,205.11111111111111
fell ,5,156.11111111111111,272.6666666666667
back ,5,92.33333333333333,159.77777777777777
motionless ,11,225.55555555555554,549.7777777777778
on ,3,33.111111111111114,33.111111111111114
the ,4,189.11111111111111,189.11111111111111
pillows. ,9,164.88888888888889,197.77777777777777
With ,5,178.33333333333334,290.8888888888889
a ,2,67.77777777777777,81.88888888888889
"stride, ",8,180.11111111111111,394.8888888888889
the ,4,66.22222222222223,110.88888888888889
doctor ,7,226.11111111111111,265.6666666666667
reached ,8,229.55555555555554,364.55555555555554
the ,4,216.44444444444446,216.44444444444446
"bed, ",5,86.55555555555556,110.22222222222223
and ,4,117.55555555555556,234.0
seizing ,8,274.44444444444446,370.77777777777777
her ,4,111.77777777777777,137.11111111111111
arms ,5,169.66666666666666,206.77777777777777
worked ,7,184.11111111111111,264.1111111111111
them ,5,101.55555555555556,174.0
"energetically, ",15,203.33333333333334,527.5555555555555
applying ,9,263.77777777777777,311.8888888888889
what ,5,111.77777777777777,204.11111111111111
I ,2,130.66666666666666,163.88888888888889
knew ,5,172.66666666666666,196.88888888888889
to ,3,50.55555555555556,50.55555555555556
be ,3,153.44444444444446,153.44444444444446
artificial ,11,186.11111111111111,402.3333333333333
respiration. ,13,265.3333333333333,521.4444444444445
He ,3,86.88888888888889,107.0
issued ,7,279.77777777777777,658.2222222222222
a ,2,87.44444444444444,87.44444444444444
few ,4,97.0,143.33333333333334
short ,6,186.33333333333334,392.0
sharp ,6,155.44444444444446,295.0
orders ,7,249.33333333333334,249.33333333333334
to ,3,94.11111111111111,94.11111111111111
the ,4,54.111111111111114,84.66666666666667
servants. ,10,191.77777777777777,373.0
An ,3,0.0,0.0
imperious ,10,290.6666666666667,505.55555555555554
wave ,5,201.0,249.66666666666666
of ,3,86.44444444444444,102.11111111111111
his ,4,126.0,126.0
hand ,5,159.66666666666666,159.66666666666666
drove ,6,156.77777777777777,156.77777777777777
us ,3,73.11111111111111,73.11111111111111
all ,4,160.22222222222223,166.44444444444446
to ,3,59.0,62.77777777777778
the ,4,150.66666666666666,167.11111111111111
door. ,6,57.55555555555556,78.0
We ,3,129.44444444444446,129.44444444444446
watched ,8,109.88888888888889,124.77777777777777
"him, ",5,102.22222222222223,102.22222222222223
"fascinated, ",12,246.66666666666666,508.44444444444446
though ,7,224.11111111111111,311.55555555555554
I ,2,61.111111111111114,61.111111111111114
think ,6,207.88888888888889,307.8888888888889
we ,3,125.77777777777777,167.66666666666666
all ,4,155.22222222222223,155.22222222222223
knew ,5,138.22222222222223,159.22222222222223
in ,3,38.77777777777778,38.77777777777778
our ,4,94.44444444444444,94.44444444444444
hearts ,7,147.11111111111111,160.0
that ,5,45.333333333333336,45.333333333333336
it ,3,108.55555555555556,108.55555555555556
was ,4,37.888888888888886,37.888888888888886
too ,4,107.33333333333333,134.11111111111111
"late, ",6,118.88888888888889,200.33333333333334
and ,4,131.77777777777777,152.88888888888889
that ,5,167.77777777777777,246.0
nothing ,8,240.77777777777777,240.77777777777777
could ,6,135.22222222222223,135.22222222222223
be ,3,103.33333333333333,103.33333333333333
done ,5,155.22222222222223,155.22222222222223
now. ,5,76.0,99.11111111111111
I ,2,0.0,0.0
could ,6,303.3333333333333,375.6666666666667
see ,4,155.11111111111111,155.11111111111111
by ,3,195.44444444444446,217.55555555555554
the ,4,130.22222222222223,130.22222222222223
expression ,11,231.77777777777777,325.55555555555554
on ,3,39.333333333333336,39.333333333333336
his ,4,100.77777777777777,118.11111111111111
face ,5,163.77777777777777,187.66666666666666
that ,5,146.88888888888889,228.22222222222223
he ,3,156.77777777777777,202.33333333333334
himself ,8,165.11111111111111,234.88888888888889
had ,4,80.44444444444444,137.44444444444446
little ,7,234.55555555555554,424.8888888888889
hope. ,6,127.66666666666667,166.33333333333334
Finally ,8,222.77777777777777,268.77777777777777
he ,3,130.66666666666666,149.88888888888889
abandoned ,10,362.3333333333333,480.22222222222223
his ,4,164.77777777777777,212.77777777777777
"task, ",6,242.22222222222223,242.22222222222223
shaking ,8,195.66666666666666,245.77777777777777
his ,4,81.44444444444444,81.44444444444444
head ,5,112.11111111111111,269.1111111111111
gravely. ,9,168.55555555555554,302.77777777777777
At ,3,53.0,53.0
that ,5,214.22222222222223,261.3333333333333
"moment, ",8,127.0,158.11111111111111
we ,3,69.22222222222223,69.22222222222223
heard ,6,241.0,305.8888888888889
footsteps ,10,166.88888888888889,273.44444444444446
"outside, ",9,223.55555555555554,248.66666666666666
and ,4,136.55555555555554,202.44444444444446
Dr. ,4,157.66666666666666,230.22222222222223
Mrs. ,5,137.66666666666666,213.66666666666666
own ,4,175.88888888888889,300.6666666666667
"doctor, ",8,200.88888888888889,369.0
a ,2,44.888888888888886,44.888888888888886
"portly, ",8,275.44444444444446,548.6666666666666
fussy ,6,249.33333333333334,327.6666666666667
little ,7,176.33333333333334,317.22222222222223
"man, ",5,92.22222222222223,109.55555555555556
came ,5,109.44444444444444,146.0
bustling ,9,275.44444444444446,434.1111111111111
in. ,4,0.0,0.0
In ,3,121.22222222222223,121.22222222222223
a ,2,63.666666666666664,63.666666666666664
few ,4,113.11111111111111,113.11111111111111
words ,6,195.22222222222223,222.33333333333334
explained ,10,249.11111111111111,265.8888888888889
how ,4,38.0,38.0
he ,3,122.77777777777777,122.77777777777777
had ,4,73.11111111111111,100.22222222222223
happened ,9,172.77777777777777,236.88888888888889
to ,3,22.22222222222222,22.22222222222222
be ,3,48.111111111111114,48.111111111111114
passing ,8,258.1111111111111,301.55555555555554
the ,4,79.77777777777777,107.77777777777777
lodge ,6,179.0,254.44444444444446
gates ,6,173.22222222222223,273.6666666666667
as ,3,36.111111111111114,36.111111111111114
the ,4,143.44444444444446,202.33333333333334
car ,4,131.0,147.33333333333334
came ,5,194.55555555555554,215.0
"out, ",5,46.77777777777778,46.77777777777778
and ,4,135.33333333333334,135.33333333333334
had ,4,155.77777777777777,185.77777777777777
run ,4,120.77777777777777,120.77777777777777
up ,3,67.55555555555556,67.55555555555556
to ,3,92.66666666666667,92.66666666666667
the ,4,87.22222222222223,114.66666666666667
house ,6,121.77777777777777,143.33333333333334
as ,3,88.88888888888889,88.88888888888889
fast ,5,141.11111111111111,141.11111111111111
as ,3,32.77777777777778,32.77777777777778
he ,3,98.0,98.0
"could, ",7,64.11111111111111,64.11111111111111
whilst ,7,176.0,298.44444444444446
the ,4,109.33333333333333,268.44444444444446
car ,4,134.66666666666666,207.44444444444446
went ,5,143.55555555555554,205.22222222222223
on ,3,92.55555555555556,155.11111111111111
to ,3,168.55555555555554,200.33333333333334
fetch ,6,203.66666666666666,398.6666666666667
Dr. ,4,103.55555555555556,113.33333333333333
With ,5,141.22222222222223,192.88888888888889
a ,2,216.88888888888889,242.77777777777777
faint ,6,172.44444444444446,295.6666666666667
gesture ,8,230.88888888888889,306.22222222222223
of ,3,26.22222222222222,46.0
the ,4,152.11111111111111,152.11111111111111
"hand, ",6,128.77777777777777,148.55555555555554
he ,3,72.77777777777777,72.77777777777777
indicated ,10,198.88888888888889,276.44444444444446
the ,4,75.66666666666667,130.33333333333334
figure ,7,161.77777777777777,180.22222222222223
on ,3,78.22222222222223,78.22222222222223
the ,4,154.33333333333334,257.3333333333333
bed. ,5,72.0,94.77777777777777
Very ,5,99.0,120.44444444444444
sad. ,5,200.33333333333334,231.22222222222223
Very ,5,110.11111111111111,119.55555555555556
"sad, ",5,124.55555555555556,174.55555555555554
murmured ,9,256.55555555555554,347.6666666666667
Dr. ,4,110.44444444444444,136.66666666666666
Poor ,5,274.55555555555554,338.3333333333333
dear ,5,102.33333333333333,246.44444444444446
lady. ,6,145.44444444444446,201.55555555555554
Always ,7,234.77777777777777,364.22222222222223
did ,4,149.0,205.66666666666666
far ,4,213.22222222222223,241.44444444444446
too ,4,183.0,219.33333333333334
too ,4,208.22222222222223,245.77777777777777
my ,3,72.0,80.22222222222223
advice. ,8,190.33333333333334,282.3333333333333
I ,2,99.33333333333333,99.33333333333333
warned ,7,267.1111111111111,357.3333333333333
her. ,5,64.22222222222223,84.11111111111111
Her ,4,66.66666666666667,100.22222222222223
heart ,6,163.55555555555554,191.55555555555554
was ,4,139.22222222222223,170.22222222222223
far ,4,155.55555555555554,238.77777777777777
from ,5,121.11111111111111,162.44444444444446
strong. ,8,171.55555555555554,264.55555555555554
'Take ,6,203.88888888888889,310.55555555555554
it ,3,135.77777777777777,214.33333333333334
"easy,' ",7,130.44444444444446,151.77777777777777
I ,2,21.555555555555557,46.111111111111114
said ,5,220.0,297.3333333333333
to ,3,47.77777777777778,47.77777777777778
"her, ",5,101.88888888888889,119.11111111111111
But ,4,191.11111111111111,191.11111111111111
zeal ,5,242.22222222222223,425.1111111111111
for ,4,149.66666666666666,240.55555555555554
good ,5,207.55555555555554,242.0
works ,6,113.0,113.0
was ,4,160.22222222222223,196.11111111111111
too ,4,132.44444444444446,161.33333333333334
great. ,7,103.66666666666667,130.66666666666666
Nature ,7,143.11111111111111,169.44444444444446
rebelled. ,10,145.66666666666666,432.3333333333333
Dr. ,4,155.33333333333334,181.77777777777777
I ,2,0.0,0.0
"noticed, ",9,191.55555555555554,306.8888888888889
was ,4,37.666666666666664,52.111111111111114
watching ,9,265.6666666666667,425.77777777777777
the ,4,72.0,72.0
local ,6,174.44444444444446,214.88888888888889
doctor ,7,159.55555555555554,195.44444444444446
narrowly. ,10,268.44444444444446,517.6666666666666
He ,3,0.0,0.0
still ,6,178.33333333333334,213.77777777777777
kept ,5,105.11111111111111,132.55555555555554
his ,4,142.0,142.0
eyes ,5,114.88888888888889,159.22222222222223
fixed ,6,140.66666666666666,247.88888888888889
on ,3,46.666666666666664,46.666666666666664
him ,4,205.11111111111111,240.55555555555554
as ,3,164.33333333333334,179.44444444444446
he ,3,121.88888888888889,121.88888888888889
spoke. ,7,184.22222222222223,222.0
The ,4,65.66666666666667,65.66666666666667
convulsions ,12,213.33333333333334,668.6666666666666
were ,5,185.55555555555554,297.22222222222223
of ,3,149.44444444444446,212.11111111111111
a ,2,42.0,42.0
peculiar ,9,283.22222222222223,614.2222222222222
"violence, ",10,198.88888888888889,395.22222222222223
Dr. ,4,91.88888888888889,91.88888888888889
I ,2,32.77777777777778,32.77777777777778
am ,3,81.0,81.0
sorry ,6,217.11111111111111,242.0
you ,4,51.666666666666664,51.666666666666664
were ,5,193.88888888888889,218.11111111111111
not ,4,134.55555555555554,160.33333333333334
here ,5,197.22222222222223,197.22222222222223
in ,3,40.55555555555556,40.55555555555556
time ,5,138.11111111111111,172.77777777777777
to ,3,85.22222222222223,85.22222222222223
witness ,8,241.77777777777777,368.44444444444446
them. ,6,112.44444444444444,158.0
They ,5,170.11111111111111,219.11111111111111
were ,5,207.22222222222223,313.77777777777777
in ,3,65.22222222222223,80.55555555555556
character. ,11,297.3333333333333,578.2222222222222
Ah! ,4,74.88888888888889,94.11111111111111
said ,5,140.44444444444446,165.88888888888889
Dr. ,4,145.0,165.66666666666666
wisely. ,8,171.0,203.0
I ,2,12.222222222222221,12.222222222222221
should ,7,202.0,352.22222222222223
like ,5,129.88888888888889,129.88888888888889
to ,3,104.33333333333333,127.0
speak ,6,222.0,226.11111111111111
to ,3,70.11111111111111,100.11111111111111
you ,4,169.66666666666666,177.55555555555554
in ,3,108.11111111111111,108.11111111111111
"private, ",9,136.44444444444446,163.22222222222223
said ,5,135.11111111111111,285.6666666666667
Dr. ,4,214.33333333333334,267.1111111111111
He ,3,45.111111111111114,92.22222222222223
turned ,7,223.88888888888889,464.44444444444446
to ,3,110.0,120.66666666666667
John. ,6,176.66666666666666,176.66666666666666
You ,4,158.11111111111111,255.55555555555554
do ,3,102.0,241.88888888888889
not ,4,92.55555555555556,318.8888888888889
object? ,8,191.66666666666666,505.22222222222223
Certainly ,10,248.22222222222223,695.2222222222222
not. ,5,77.22222222222223,77.22222222222223
We ,3,140.44444444444446,173.55555555555554
all ,4,101.55555555555556,185.0
trooped ,8,225.0,370.55555555555554
out ,4,43.111111111111114,63.55555555555556
into ,5,192.88888888888889,279.6666666666667
the ,4,114.0,193.88888888888889
"corridor, ",10,233.88888888888889,409.0
leaving ,8,190.66666666666666,200.33333333333334
the ,4,68.55555555555556,68.55555555555556
two ,4,80.44444444444444,95.55555555555556
doctors ,8,189.55555555555554,242.11111111111111
"alone, ",7,105.88888888888889,149.11111111111111
and ,4,93.33333333333333,159.0
I ,2,0.0,0.0
heard ,6,215.33333333333334,233.88888888888889
the ,4,93.88888888888889,93.88888888888889
key ,4,106.88888888888889,106.88888888888889
turned ,7,232.44444444444446,300.22222222222223
in ,3,31.333333333333332,31.333333333333332
the ,4,156.33333333333334,199.88888888888889
lock ,5,155.88888888888889,175.44444444444446
behind ,7,148.22222222222223,173.44444444444446
us. ,4,58.666666666666664,58.666666666666664
We ,3,132.0,132.0
went ,5,32.111111111111114,54.22222222222222
slowly ,7,135.22222222222223,160.88888888888889
down ,5,62.333333333333336,62.333333333333336
the ,4,79.22222222222223,124.22222222222223
stairs. ,8,73.11111111111111,100.66666666666667
I ,2,0.0,0.0
was ,4,104.44444444444444,146.33333333333334
violently ,10,213.11111111111111,471.1111111111111
excited. ,9,197.11111111111111,295.3333333333333
I ,2,14.777777777777779,14.777777777777779
have ,5,146.22222222222223,146.22222222222223
a ,2,175.33333333333334,175.33333333333334
certain ,8,219.66666666666666,315.0
talent ,7,110.88888888888889,124.55555555555556
for ,4,112.77777777777777,130.11111111111111
"deduction, ",11,202.66666666666666,482.22222222222223
and ,4,138.77777777777777,138.77777777777777
Dr. ,4,137.33333333333334,208.33333333333334
manner ,7,227.77777777777777,277.6666666666667
had ,4,129.66666666666666,156.0
started ,8,262.0,346.8888888888889
a ,2,24.555555555555557,24.555555555555557
flock ,6,256.6666666666667,364.8888888888889
of ,3,36.22222222222222,36.22222222222222
wild ,5,247.66666666666666,273.1111111111111
surmises ,9,213.88888888888889,352.0
in ,3,80.22222222222223,80.22222222222223
my ,3,180.22222222222223,247.0
mind. ,6,116.55555555555556,131.88888888888889
Mary ,5,267.8888888888889,353.22222222222223
Cavendish ,10,252.77777777777777,547.8888888888889
laid ,5,191.44444444444446,242.33333333333334
her ,4,195.66666666666666,239.22222222222223
hand ,5,141.0,213.11111111111111
upon ,5,190.66666666666666,222.55555555555554
my ,3,76.22222222222223,76.22222222222223
arm. ,5,165.55555555555554,165.55555555555554
What ,5,192.0,255.55555555555554
is ,3,129.33333333333334,184.77777777777777
it? ,4,185.44444444444446,258.8888888888889
Why ,4,88.11111111111111,105.88888888888889
did ,4,223.77777777777777,229.66666666666666
Dr. ,4,70.88888888888889,98.0
seem ,5,161.44444444444446,209.44444444444446
I ,2,0.0,0.0
looked ,7,221.88888888888889,399.8888888888889
at ,3,127.0,137.77777777777777
her. ,5,89.33333333333333,89.33333333333333
Do ,3,80.77777777777777,80.77777777777777
you ,4,168.77777777777777,182.22222222222223
know ,5,145.55555555555554,205.88888888888889
what ,5,162.44444444444446,203.77777777777777
I ,2,17.333333333333332,17.333333333333332
think? ,7,151.44444444444446,221.66666666666666
What? ,6,192.55555555555554,339.1111111111111
Listen! ,8,171.77777777777777,424.55555555555554
I ,2,79.44444444444444,97.22222222222223
looked ,7,327.44444444444446,514.0
"round, ",7,158.66666666666666,217.44444444444446
the ,4,67.11111111111111,67.11111111111111
others ,7,200.33333333333334,344.55555555555554
were ,5,191.66666666666666,229.0
out ,4,126.33333333333333,126.33333333333333
of ,3,84.55555555555556,84.55555555555556
earshot. ,9,252.44444444444446,355.1111111111111
I ,2,0.0,0.0
lowered ,8,297.3333333333333,334.22222222222223
my ,3,52.333333333333336,60.333333333333336
voice ,6,144.22222222222223,167.11111111111111
to ,3,91.22222222222223,95.66666666666667
a ,2,0.0,0.0
whisper. ,9,243.33333333333334,260.55555555555554
I ,2,0.0,0.0
believe ,8,234.11111111111111,273.22222222222223
she ,4,128.22222222222223,128.22222222222223
has ,4,175.66666666666666,200.77777777777777
been ,5,211.77777777777777,211.77777777777777
poisoned! ,10,207.44444444444446,344.1111111111111
I'm ,4,76.11111111111111,147.55555555555554
certain ,8,215.77777777777777,407.77777777777777
Dr. ,4,125.33333333333333,142.77777777777777
suspects ,9,236.66666666666666,493.22222222222223
it. ,4,173.33333333333334,240.66666666666666
What? ,6,208.0,258.1111111111111
She ,4,51.666666666666664,72.77777777777777
shrank ,7,229.77777777777777,355.22222222222223
against ,8,205.77777777777777,324.3333333333333
the ,4,60.55555555555556,76.88888888888889
"wall, ",6,64.77777777777777,78.0
the ,4,91.11111111111111,91.11111111111111
pupils ,7,213.11111111111111,231.44444444444446
of ,3,19.77777777777778,19.77777777777778
her ,4,144.55555555555554,144.55555555555554
eyes ,5,30.555555555555557,30.555555555555557
dilating ,9,208.44444444444446,326.55555555555554
wildly. ,8,114.88888888888889,167.77777777777777
"Then, ",6,144.44444444444446,162.11111111111111
with ,5,143.0,143.0
a ,2,43.77777777777778,43.77777777777778
sudden ,7,113.44444444444444,152.77777777777777
cry ,4,132.55555555555554,132.55555555555554
that ,5,112.22222222222223,138.33333333333334
startled ,9,160.11111111111111,271.44444444444446
"me, ",4,39.44444444444444,39.44444444444444
she ,4,61.55555555555556,61.55555555555556
cried ,6,157.0,178.77777777777777
out: ,5,75.55555555555556,90.0
"No, ",4,82.88888888888889,82.88888888888889
that! ,6,154.11111111111111,343.8888888888889
And ,4,178.44444444444446,178.44444444444446
breaking ,9,211.33333333333334,445.44444444444446
from ,5,213.77777777777777,232.66666666666666
"me, ",4,61.0,92.0
fled ,5,234.88888888888889,313.22222222222223
up ,3,66.66666666666667,170.11111111111111
the ,4,179.55555555555554,219.77777777777777
stairs. ,8,93.66666666666667,217.66666666666666
I ,2,35.44444444444444,35.44444444444444
followed ,9,252.0,457.77777777777777
"her, ",5,70.22222222222223,70.22222222222223
afraid ,7,143.33333333333334,214.66666666666666
that ,5,135.0,189.33333333333334
she ,4,53.666666666666664,101.66666666666667
was ,4,76.11111111111111,76.11111111111111
going ,6,167.22222222222223,233.88888888888889
to ,3,80.77777777777777,129.44444444444446
faint. ,7,228.44444444444446,312.0
I ,2,13.666666666666666,13.666666666666666
found ,6,258.55555555555554,334.22222222222223
her ,4,187.66666666666666,206.66666666666666
leaning ,8,181.11111111111111,270.44444444444446
against ,8,121.77777777777777,188.55555555555554
the ,4,103.66666666666667,103.66666666666667
"bannisters, ",12,249.22222222222223,405.0
deadly ,7,264.3333333333333,381.8888888888889
pale. ,6,197.33333333333334,197.33333333333334
She ,4,182.22222222222223,203.0
waved ,6,153.44444444444446,226.0
me ,3,61.888888888888886,72.0
away ,5,189.55555555555554,393.3333333333333
impatiently. ,13,248.22222222222223,431.55555555555554
"No, ",4,78.0,99.0
me. ,4,88.77777777777777,107.55555555555556
I'd ,4,63.888888888888886,87.33333333333333
rather ,7,159.44444444444446,332.22222222222223
be ,3,42.888888888888886,62.111111111111114
alone. ,7,221.55555555555554,261.6666666666667
Let ,4,69.11111111111111,69.11111111111111
me ,3,185.22222222222223,199.66666666666666
just ,5,78.66666666666667,98.66666666666667
be ,3,87.0,87.0
quiet ,6,155.33333333333334,213.22222222222223
for ,4,59.77777777777778,59.77777777777778
a ,2,80.0,80.0
minute ,7,187.66666666666666,187.66666666666666
or ,3,43.0,43.0
two. ,5,144.66666666666666,167.44444444444446
Go ,3,47.22222222222222,62.77777777777778
down ,5,214.77777777777777,368.0
to ,3,123.77777777777777,181.0
the ,4,152.33333333333334,164.0
others. ,8,186.77777777777777,334.1111111111111
I ,2,24.555555555555557,83.44444444444444
obeyed ,7,295.1111111111111,467.6666666666667
her ,4,118.66666666666667,132.77777777777777
reluctantly. ,13,320.55555555555554,623.7777777777778
John ,5,166.22222222222223,222.22222222222223
and ,4,148.77777777777777,148.77777777777777
Lawrence ,9,193.55555555555554,292.44444444444446
were ,5,126.22222222222223,143.88888888888889
in ,3,76.66666666666667,76.66666666666667
the ,4,24.77777777777778,34.888888888888886
I ,2,0.0,0.0
joined ,7,230.66666666666666,320.55555555555554
them. ,6,8.11111111111111,17.77777777777778
We ,3,60.666666666666664,60.666666666666664
were ,5,85.77777777777777,112.22222222222223
all ,4,73.11111111111111,102.22222222222223
"silent, ",8,174.66666666666666,213.44444444444446
but ,4,212.33333333333334,221.0
I ,2,49.22222222222222,49.22222222222222
suppose ,8,169.44444444444446,402.8888888888889
I ,2,139.77777777777777,139.77777777777777
voiced ,7,236.55555555555554,423.3333333333333
the ,4,116.0,212.44444444444446
thoughts ,9,227.33333333333334,374.8888888888889
of ,3,108.66666666666667,140.77777777777777
us ,3,126.44444444444444,173.22222222222223
all ,4,80.44444444444444,135.88888888888889
when ,5,121.22222222222223,121.22222222222223
I ,2,47.111111111111114,47.111111111111114
at ,3,145.66666666666666,333.55555555555554
last ,5,135.55555555555554,195.22222222222223
broke ,6,168.77777777777777,323.0
it ,3,51.0,71.55555555555556
by ,3,110.0,153.77777777777777
saying: ,8,145.66666666666666,156.88888888888889
Where ,6,217.55555555555554,355.44444444444446
is ,3,21.88888888888889,61.666666666666664
Mr. ,4,114.66666666666667,218.88888888888889
John ,5,184.44444444444446,209.22222222222223
shook ,6,152.22222222222223,263.3333333333333
his ,4,73.11111111111111,73.11111111111111
head. ,6,138.77777777777777,190.33333333333334
He's ,5,68.44444444444444,88.33333333333333
not ,4,206.33333333333334,296.22222222222223
in ,3,120.77777777777777,142.11111111111111
the ,4,68.55555555555556,68.55555555555556
house. ,7,145.77777777777777,145.77777777777777
Our ,4,146.33333333333334,146.33333333333334
eyes ,5,175.33333333333334,297.3333333333333
met. ,5,117.11111111111111,125.44444444444444
Where ,6,198.0,284.77777777777777
was ,4,127.22222222222223,127.22222222222223
Alfred ,7,101.22222222222223,101.22222222222223
His ,4,73.11111111111111,73.11111111111111
absence ,8,238.33333333333334,351.77777777777777
was ,4,77.55555555555556,117.55555555555556
strange ,8,195.0,238.66666666666666
and ,4,115.33333333333333,115.33333333333333
inexplicable. ,14,271.55555555555554,539.4444444444445
I ,2,69.11111111111111,69.11111111111111
remembered ,11,311.1111111111111,652.7777777777778
Mrs. ,5,104.0,159.77777777777777
dying ,6,243.0,348.1111111111111
words. ,7,123.44444444444444,153.22222222222223
What ,5,202.44444444444446,291.8888888888889
lay ,4,239.44444444444446,328.77777777777777
beneath ,8,232.22222222222223,476.22222222222223
them? ,6,91.0,145.22222222222223
What ,5,314.77777777777777,350.22222222222223
more ,5,136.44444444444446,348.77777777777777
could ,6,239.0,323.6666666666667
she ,4,145.44444444444446,168.55555555555554
have ,5,195.22222222222223,283.6666666666667
told ,5,100.33333333333333,121.77777777777777
"us, ",4,71.22222222222223,71.22222222222223
if ,3,228.55555555555554,362.22222222222223
she ,4,163.44444444444446,271.0
had ,4,143.66666666666666,200.66666666666666
had ,4,191.55555555555554,228.66666666666666
time? ,6,65.77777777777777,65.77777777777777
At ,3,33.888888888888886,105.22222222222223
last ,5,242.66666666666666,452.77777777777777
we ,3,127.88888888888889,127.88888888888889
heard ,6,252.88888888888889,290.22222222222223
the ,4,56.111111111111114,71.44444444444444
doctors ,8,203.77777777777777,330.55555555555554
descending ,11,245.11111111111111,368.77777777777777
the ,4,90.88888888888889,104.44444444444444
